,ID,Tower,Floor,Unit,Area,Flat Type,No. of Rooms,Price,Price/SA,PL_no,Date_PASP,Date_ASP,Trans_Price,Payment_Terms,first_sale
613,One_VicTower 2A18H,Tower 2A,18,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
614,One_VicTower 2A19A,Tower 2A,19,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
615,One_VicTower 2A19B,Tower 2A,19,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
616,One_VicTower 2A19C,Tower 2A,19,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
617,One_VicTower 2A19D,Tower 2A,19,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
618,One_VicTower 2A19E,Tower 2A,19,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,027,000",C,
619,One_VicTower 2A19F,Tower 2A,19,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,549,000",A,03/07/2021
620,One_VicTower 2A19G,Tower 2A,19,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,891,000",C,03/07/2021
621,One_VicTower 2A19H,Tower 2A,19,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
622,One_VicTower 2A20A,Tower 2A,20,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
623,One_VicTower 2A20B,Tower 2A,20,B,766,3BR + 2B + 1K + 1S,3BR,,,,12/07/2021,12/07/2021,"$22,872,000",C,
624,One_VicTower 2A20C,Tower 2A,20,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
625,One_VicTower 2A20D,Tower 2A,20,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
626,One_VicTower 2A20E,Tower 2A,20,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,082,000",C,
627,One_VicTower 2A20F,Tower 2A,20,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,333,000",C,03/07/2021
628,One_VicTower 2A20G,Tower 2A,20,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,099,000",D,03/07/2021
629,One_VicTower 2A20H,Tower 2A,20,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
630,One_VicTower 2A21A,Tower 2A,21,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
631,One_VicTower 2A21B,Tower 2A,21,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$23,255,000",D,
632,One_VicTower 2A21C,Tower 2A,21,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
633,One_VicTower 2A21D,Tower 2A,21,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
634,One_VicTower 2A21E,Tower 2A,21,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,136,000",C,
635,One_VicTower 2A21F,Tower 2A,21,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,901,000",A,03/07/2021
636,One_VicTower 2A21G,Tower 2A,21,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,511,000",A,03/07/2021
637,One_VicTower 2A21H,Tower 2A,21,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
638,One_VicTower 2A22A,Tower 2A,22,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
639,One_VicTower 2A22B,Tower 2A,22,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
640,One_VicTower 2A22C,Tower 2A,22,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
641,One_VicTower 2A22D,Tower 2A,22,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
642,One_VicTower 2A22E,Tower 2A,22,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,887,000",B,
643,One_VicTower 2A22F,Tower 2A,22,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,969,000",A,03/07/2021
644,One_VicTower 2A22G,Tower 2A,22,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,118,000",C,03/07/2021
645,One_VicTower 2A22H,Tower 2A,22,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
646,One_VicTower 2A23A,Tower 2A,23,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
647,One_VicTower 2A23B,Tower 2A,23,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
648,One_VicTower 2A23C,Tower 2A,23,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
649,One_VicTower 2A23D,Tower 2A,23,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
650,One_VicTower 2A23E,Tower 2A,23,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,247,000",C,
651,One_VicTower 2A23F,Tower 2A,23,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,547,000",C,03/07/2021
652,One_VicTower 2A23G,Tower 2A,23,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,443,000",C,03/07/2021
653,One_VicTower 2A23H,Tower 2A,23,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
654,One_VicTower 2A25A,Tower 2A,25,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
655,One_VicTower 2A25B,Tower 2A,25,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
656,One_VicTower 2A25C,Tower 2A,25,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
657,One_VicTower 2A25D,Tower 2A,25,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
658,One_VicTower 2A25E,Tower 2A,25,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,301,000",C,
659,One_VicTower 2A25F,Tower 2A,25,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,105,000",A,03/07/2021
660,One_VicTower 2A25G,Tower 2A,25,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,520,000",C,03/07/2021
661,One_VicTower 2A25H,Tower 2A,25,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
662,One_VicTower 2A26A,Tower 2A,26,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
663,One_VicTower 2A26B,Tower 2A,26,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
664,One_VicTower 2A26C,Tower 2A,26,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
665,One_VicTower 2A26D,Tower 2A,26,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
666,One_VicTower 2A26E,Tower 2A,26,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,942,000",A,
667,One_VicTower 2A26F,Tower 2A,26,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,689,000",C,03/07/2021
668,One_VicTower 2A26G,Tower 2A,26,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,040,000",A,03/07/2021
669,One_VicTower 2A26H,Tower 2A,26,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
670,One_VicTower 2A27A,Tower 2A,27,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
671,One_VicTower 2A27B,Tower 2A,27,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
672,One_VicTower 2A27C,Tower 2A,27,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
673,One_VicTower 2A27D,Tower 2A,27,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
674,One_VicTower 2A27E,Tower 2A,27,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,411,000",C,
675,One_VicTower 2A27F,Tower 2A,27,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,891,000",D,03/07/2021
676,One_VicTower 2A27G,Tower 2A,27,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,814,000",D,03/07/2021
677,One_VicTower 2A27H,Tower 2A,27,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
678,One_VicTower 2A28A,Tower 2A,28,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
679,One_VicTower 2A28B,Tower 2A,28,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$23,894,000",C,
680,One_VicTower 2A28C,Tower 2A,28,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
681,One_VicTower 2A28D,Tower 2A,28,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
682,One_VicTower 2A28E,Tower 2A,28,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,520,000",C,
683,One_VicTower 2A28F,Tower 2A,28,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,377,000",A,03/07/2021
684,One_VicTower 2A28G,Tower 2A,28,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,828,000",C,03/07/2021
685,One_VicTower 2A28H,Tower 2A,28,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
686,One_VicTower 2A29A,Tower 2A,29,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
687,One_VicTower 2A29B,Tower 2A,29,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$22,838,000",A,
688,One_VicTower 2A29C,Tower 2A,29,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
689,One_VicTower 2A29D,Tower 2A,29,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
690,One_VicTower 2A29E,Tower 2A,29,E,332,1BR + 1B + 1OK,1BR,,,,,,,,
691,One_VicTower 2A29F,Tower 2A,29,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,377,000",A,03/07/2021
692,One_VicTower 2A29G,Tower 2A,29,G,482,2BR + 1B + 1OK,2BR,,,,05/07/2021,05/07/2021,"$12,970,000",D,03/07/2021
693,One_VicTower 2A29H,Tower 2A,29,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
694,One_VicTower 2A30A,Tower 2A,30,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
695,One_VicTower 2A30B,Tower 2A,30,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$24,287,000",D,
696,One_VicTower 2A30C,Tower 2A,30,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
697,One_VicTower 2A30D,Tower 2A,30,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
698,One_VicTower 2A30E,Tower 2A,30,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,152,000",A,
699,One_VicTower 2A30F,Tower 2A,30,F,445,2BR + 1B + 1OK,2BR,,,,05/07/2021,05/07/2021,"$11,445,000",A,03/07/2021
700,One_VicTower 2A30G,Tower 2A,30,G,482,2BR + 1B + 1OK,2BR,,,,04/07/2021,04/07/2021,"$12,906,000",C,03/07/2021
701,One_VicTower 2A30H,Tower 2A,30,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
702,One_VicTower 2A31A,Tower 2A,31,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
703,One_VicTower 2A31B,Tower 2A,31,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
704,One_VicTower 2A31C,Tower 2A,31,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
705,One_VicTower 2A31D,Tower 2A,31,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
706,One_VicTower 2A31E,Tower 2A,31,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,630,000",C,
707,One_VicTower 2A31F,Tower 2A,31,F,445,2BR + 1B + 1OK,2BR,,,,05/07/2021,05/07/2021,"$11,513,000",A,03/07/2021
708,One_VicTower 2A31G,Tower 2A,31,G,482,2BR + 1B + 1OK,2BR,,,,04/07/2021,04/07/2021,"$12,983,000",C,03/07/2021
709,One_VicTower 2A31H,Tower 2A,31,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
710,One_VicTower 2A32A,Tower 2A,32,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
711,One_VicTower 2A32B,Tower 2A,32,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
712,One_VicTower 2A32C,Tower 2A,32,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
713,One_VicTower 2A32D,Tower 2A,32,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
714,One_VicTower 2A32E,Tower 2A,32,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,256,000",A,
715,One_VicTower 2A32F,Tower 2A,32,F,445,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
716,One_VicTower 2A32G,Tower 2A,32,G,482,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
717,One_VicTower 2A32H,Tower 2A,32,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
718,One_VicTower 2A33A,Tower 2A,33,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
719,One_VicTower 2A33B,Tower 2A,33,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$23,326,000",A,
720,One_VicTower 2A33C,Tower 2A,33,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
721,One_VicTower 2A33D,Tower 2A,33,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
722,One_VicTower 2A33E,Tower 2A,33,E,332,1BR + 1B + 1OK,1BR,,,,,,,,
723,One_VicTower 2A33F,Tower 2A,33,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,323,000",D,03/07/2021
724,One_VicTower 2A33G,Tower 2A,33,G,482,2BR + 1B + 1OK,2BR,,,,04/07/2021,04/07/2021,"$12,556,000",A,03/07/2021
725,One_VicTower 2A33H,Tower 2A,33,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
726,One_VicTower 2A35A,Tower 2A,35,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
727,One_VicTower 2A35B,Tower 2A,35,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$24,532,000",C,
728,One_VicTower 2A35C,Tower 2A,35,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
729,One_VicTower 2A35D,Tower 2A,35,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
730,One_VicTower 2A35E,Tower 2A,35,E,332,1BR + 1B + 1OK,1BR,,,,,,,,
731,One_VicTower 2A35F,Tower 2A,35,F,445,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
732,One_VicTower 2A35G,Tower 2A,35,G,482,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
733,One_VicTower 2A35H,Tower 2A,35,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
734,One_VicTower 2A36A,Tower 2A,36,A,816,3BR + 2B + 1K + 1S + 1FR,3BR,,,,,,,,
735,One_VicTower 2A36B,Tower 2A,36,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
736,One_VicTower 2A36C,Tower 2A,36,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
737,One_VicTower 2A36D,Tower 2A,36,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
738,One_VicTower 2A36E,Tower 2A,36,E,332,1BR + 1B + 1OK,1BR,,,,,,,,
739,One_VicTower 2A36F,Tower 2A,36,F,445,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
740,One_VicTower 2A36G,Tower 2A,36,G,482,2BR + 1B + 1OK,2BR,,,,,,,,03/07/2021
741,One_VicTower 2A36H,Tower 2A,36,H,827,3BR + 2B + 1K + 1S + 1FR,3BR,,,,,,,,
742,One_VicTower 2B1A,Tower 2B,1,A,656,3BR + 2B + 1K,3BR,,,,,,,,
743,One_VicTower 2B1B,Tower 2B,1,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
744,One_VicTower 2B1C,Tower 2B,1,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
745,One_VicTower 2B1D,Tower 2B,1,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,259,000",C,03/07/2021
746,One_VicTower 2B1E,Tower 2B,1,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
747,One_VicTower 2B1F,Tower 2B,1,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,080,000",B,
748,One_VicTower 2B1G,Tower 2B,1,G,536,2BR + 1B + 1K,2BR,,,,,,,,
749,One_VicTower 2B1H,Tower 2B,1,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
750,One_VicTower 2B1J,Tower 2B,1,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,738,000",D,03/07/2021
751,One_VicTower 2B1K,Tower 2B,1,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,200,000",C,03/07/2021
752,One_VicTower 2B2A,Tower 2B,2,A,656,3BR + 2B + 1K,3BR,,,,,,,,
753,One_VicTower 2B2B,Tower 2B,2,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
754,One_VicTower 2B2C,Tower 2B,2,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
755,One_VicTower 2B2D,Tower 2B,2,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,570,000",C,03/07/2021
756,One_VicTower 2B2E,Tower 2B,2,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
757,One_VicTower 2B2F,Tower 2B,2,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,597,000",C,
758,One_VicTower 2B2G,Tower 2B,2,G,536,2BR + 1B + 1K,2BR,,,,,,,,
759,One_VicTower 2B2H,Tower 2B,2,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
760,One_VicTower 2B2J,Tower 2B,2,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,935,000",D,03/07/2021
761,One_VicTower 2B2K,Tower 2B,2,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,506,000",D,03/07/2021
762,One_VicTower 2B3A,Tower 2B,3,A,656,3BR + 2B + 1K,3BR,,,,,,,,
763,One_VicTower 2B3B,Tower 2B,3,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
764,One_VicTower 2B3C,Tower 2B,3,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
765,One_VicTower 2B3D,Tower 2B,3,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,289,000",B,03/07/2021
766,One_VicTower 2B3E,Tower 2B,3,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
767,One_VicTower 2B3F,Tower 2B,3,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,651,000",C,
768,One_VicTower 2B3G,Tower 2B,3,G,536,2BR + 1B + 1K,2BR,,,,,,,,
769,One_VicTower 2B3H,Tower 2B,3,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
770,One_VicTower 2B3J,Tower 2B,3,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,888,000",C,03/07/2021
771,One_VicTower 2B3K,Tower 2B,3,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,000,000",A,03/07/2021
772,One_VicTower 2B5A,Tower 2B,5,A,656,3BR + 2B + 1K,3BR,,,,,,,,
773,One_VicTower 2B5B,Tower 2B,5,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
774,One_VicTower 2B5C,Tower 2B,5,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
775,One_VicTower 2B5D,Tower 2B,5,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,359,000",B,03/07/2021
776,One_VicTower 2B5E,Tower 2B,5,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
777,One_VicTower 2B5F,Tower 2B,5,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,707,000",C,
778,One_VicTower 2B5G,Tower 2B,5,G,536,2BR + 1B + 1K,2BR,,,,,,,,
779,One_VicTower 2B5H,Tower 2B,5,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
780,One_VicTower 2B5J,Tower 2B,5,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,476,000",A,03/07/2021
781,One_VicTower 2B5K,Tower 2B,5,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,069,000",A,03/07/2021
782,One_VicTower 2B6A,Tower 2B,6,A,656,3BR + 2B + 1K,3BR,,,,,,,,
783,One_VicTower 2B6B,Tower 2B,6,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
784,One_VicTower 2B6C,Tower 2B,6,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
785,One_VicTower 2B6D,Tower 2B,6,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,308,000",A,03/07/2021
786,One_VicTower 2B6E,Tower 2B,6,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
787,One_VicTower 2B6F,Tower 2B,6,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,375,000",A,
788,One_VicTower 2B6G,Tower 2B,6,G,536,2BR + 1B + 1K,2BR,,,,,,,,
789,One_VicTower 2B6H,Tower 2B,6,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
790,One_VicTower 2B6J,Tower 2B,6,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,546,000",A,03/07/2021
791,One_VicTower 2B6K,Tower 2B,6,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,137,000",A,03/07/2021
792,One_VicTower 2B7A,Tower 2B,7,A,656,3BR + 2B + 1K,3BR,,,,,,,,
793,One_VicTower 2B7B,Tower 2B,7,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
794,One_VicTower 2B7C,Tower 2B,7,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
795,One_VicTower 2B7D,Tower 2B,7,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,377,000",A,03/07/2021
796,One_VicTower 2B7E,Tower 2B,7,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
797,One_VicTower 2B7F,Tower 2B,7,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,817,000",C,
798,One_VicTower 2B7G,Tower 2B,7,G,536,2BR + 1B + 1K,2BR,,,,,,,,
799,One_VicTower 2B7H,Tower 2B,7,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
800,One_VicTower 2B7J,Tower 2B,7,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,107,000",C,03/07/2021
801,One_VicTower 2B7K,Tower 2B,7,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,206,000",A,03/07/2021
802,One_VicTower 2B8A,Tower 2B,8,A,656,3BR + 2B + 1K,3BR,,,,,,,,
803,One_VicTower 2B8B,Tower 2B,8,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
804,One_VicTower 2B8C,Tower 2B,8,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
805,One_VicTower 2B8D,Tower 2B,8,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,000,000",C,03/07/2021
806,One_VicTower 2B8E,Tower 2B,8,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
807,One_VicTower 2B8F,Tower 2B,8,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,533,000",A,
808,One_VicTower 2B8G,Tower 2B,8,G,536,2BR + 1B + 1K,2BR,,,,,,,,
809,One_VicTower 2B8H,Tower 2B,8,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
810,One_VicTower 2B8J,Tower 2B,8,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,755,000",A,03/07/2021
811,One_VicTower 2B8K,Tower 2B,8,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,821,000",C,03/07/2021
812,One_VicTower 2B9A,Tower 2B,9,A,656,3BR + 2B + 1K,3BR,,,,,,,,
813,One_VicTower 2B9B,Tower 2B,9,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
814,One_VicTower 2B9C,Tower 2B,9,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
815,One_VicTower 2B9D,Tower 2B,9,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,000,000",C,03/07/2021
816,One_VicTower 2B9E,Tower 2B,9,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
817,One_VicTower 2B9F,Tower 2B,9,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,927,000",C,
818,One_VicTower 2B9G,Tower 2B,9,G,536,2BR + 1B + 1K,2BR,,,,,,,,
819,One_VicTower 2B9H,Tower 2B,9,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
820,One_VicTower 2B9J,Tower 2B,9,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,879,000",B,03/07/2021
821,One_VicTower 2B9K,Tower 2B,9,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,343,000",A,03/07/2021
822,One_VicTower 2B10A,Tower 2B,10,A,656,3BR + 2B + 1K,3BR,,,,,,,,
823,One_VicTower 2B10B,Tower 2B,10,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
824,One_VicTower 2B10C,Tower 2B,10,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
825,One_VicTower 2B10D,Tower 2B,10,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,582,000",A,03/07/2021
826,One_VicTower 2B10E,Tower 2B,10,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
827,One_VicTower 2B10F,Tower 2B,10,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$8,586,000",A,
828,One_VicTower 2B10G,Tower 2B,10,G,536,2BR + 1B + 1K,2BR,,,,,,,,
829,One_VicTower 2B10H,Tower 2B,10,H,348,1BR + 1B + 1OK,1BR,,,,,,,,
830,One_VicTower 2B10J,Tower 2B,10,J,451,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,573,000",D,03/07/2021
831,One_VicTower 2B10K,Tower 2B,10,K,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,012,000",C,03/07/2021
832,One_VicTower 2B11A,Tower 2B,11,A,656,3BR + 2B + 1K,3BR,,,,,,,,
833,One_VicTower 2B11B,Tower 2B,11,B,329,1BR + 1B + 1OK,1BR,,,,,,,,
834,One_VicTower 2B11C,Tower 2B,11,C,459,2BR + 1B + 1OK,2BR,,,,,,,,
835,One_VicTower 2B11D,Tower 2B,11,D,457,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,144,000",C,03/07/2021
836,One_VicTower 2B11E,Tower 2B,11,E,452,2BR + 1B + 1OK,2BR,,,,,,,,
837,One_VicTower 2B11F,Tower 2B,11,F,331,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,138,000",D,
838,One_VicTower 2B11G,Tower 2B,11,G,536,2BR + 1B + 1K,2BR,,,,,,,,
